-1,-1,-1,-1,-1,-1,-1,222,223,224,225,226,227,-1,175,176,177,178,-1,-1,-1,-1,-1,-1,318,319,320,321,322,323,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,174,175,176,177,178,179,270,271,272,273,274,275,222,223,224,225,226,227,-1,-1,-1,-1,-1,366,367,368,369,370,371,178,179,-1,600,601,602,603,604,605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,222,223,224,225,226,227,318,319,320,321,322,323,270,271,272,273,274,275,-1,-1,-1,-1,-1,414,415,416,417,418,419,226,227,-1,648,649,650,651,652,653,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,270,271,272,273,274,275,366,367,368,369,370,371,318,319,320,321,322,323,-1,-1,-1,-1,-1,-1,-1,270,271,272,273,274,275,-1,696,697,698,699,700,701,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,888,889,890,-1,-1,601,602,603,604,-1,-1,-1,-1,-1,-1,-1,-1,456,457,458,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,318,319,320,321,322,323,414,415,416,417,418,-1,366,367,368,369,370,371,-1,-1,-1,-1,-1,-1,-1,318,319,320,321,322,323,-1,744,745,746,747,748,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,936,937,938,-1,648,649,650,651,652,653,-1,-1,-1,-1,-1,-1,-1,504,505,506,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,366,367,368,369,370,371,-1,-1,-1,-1,-1,-1,-1,415,416,417,418,-1,-1,-1,-1,-1,-1,-1,-1,366,367,368,369,370,371,-1,792,793,794,795,796,797,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,984,985,986,-1,696,697,698,699,700,701,-1,-1,-1,-1,-1,-1,-1,552,553,554,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,414,415,416,417,418,419,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,414,415,416,417,418,419,-1,-1,841,842,843,844,845,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,744,745,746,747,748,749,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,792,793,794,795,796,797,-1,-1,-1,2031,2032,2033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,841,842,843,844,-1,-1,-1,-1,2079,-1,2081,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,601,602,603,604,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2127,2128,2129,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
